AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
2,1,0,2,0,0,0.559277835815301,0.0,0,0.0,1.0,32765.0,9000.0,0,5.0,1,1,0
3,0,0,1,2,2,0.585709480796945,0.0,0,1.0,1.0,32765.0,12000.0,0,1.0,0,0,0
0,0,0,0,2,0,0.484695712074618,1.0,1,0.0,0.0,32765.0,8000.0,0,0.0,0,0,0
3,0,0,3,0,2,0.469812952677279,1.0,0,1.0,1.0,32765.0,6000.0,0,9.0,1,2,0
1,0,0,0,1,1,0.35437269146788,1.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
2,0,0,2,0,1,0.342013729772453,0.0,1,1.0,1.0,32765.0,12000.0,0,6.0,1,2,0
0,0,0,0,0,1,0.428349125845195,0.0,1,0.0,0.0,32765.0,13000.0,0,0.0,0,0,1
1,0,0,0,2,0,0.476185821267749,1.0,1,0.0,1.0,10238.0,12000.0,1,0.0,0,0,0
3,0,0,3,2,2,0.603414800073824,1.0,1,1.0,1.0,10238.0,5000.0,0,4.0,1,1,0
2,0,0,2,0,2,0.661339139848341,1.0,0,1.0,1.0,10238.0,12000.0,0,1.0,0,0,0
2,1,0,2,2,0,0.396220274355126,1.0,1,0.0,1.0,92101.0,14000.0,0,1.0,0,3,0
2,0,1,1,2,0,0.706127533120127,1.0,1,0.0,0.0,10238.0,15000.0,0,1.0,1,0,0
1,0,0,1,0,2,0.611566295400196,1.0,0,1.0,1.0,10238.0,13000.0,1,0.0,0,0,1
1,1,0,1,2,0,0.454141458090329,1.0,0,1.0,1.0,10238.0,6000.0,0,2.0,0,4,0
1,1,0,0,2,0,0.283012444209776,1.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.364249626269686,0.0,1,0.0,0.0,32765.0,12000.0,0,0.0,0,0,1
2,1,0,0,2,2,0.578592881418048,1.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
0,1,1,0,1,1,0.286991307121176,0.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
2,0,0,2,2,2,0.523761867625492,1.0,1,1.0,1.0,10238.0,14000.0,0,0.0,1,2,0
2,1,0,2,2,2,0.62407058074132,0.0,0,1.0,0.0,32765.0,12000.0,0,4.0,2,2,1
1,1,0,1,2,2,0.704771779829471,1.0,0,1.0,0.0,10238.0,12000.0,0,1.0,0,3,0
2,0,0,2,2,2,0.566625187129487,1.0,0,1.0,0.0,10238.0,13000.0,0,1.0,0,0,0
3,0,0,1,0,2,0.715645067334829,1.0,0,1.0,1.0,10238.0,12000.0,0,1.0,0,0,0
0,1,0,0,0,3,0.47235547961855,0.0,0,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
2,1,0,0,2,2,0.62331382209161,1.0,0,0.0,0.0,92101.0,17000.0,1,0.0,0,0,1
2,1,0,1,1,3,0.517708416698152,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,3,0
0,0,0,0,2,1,0.33337903647333,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,0
2,1,0,2,0,2,0.616289338575794,1.0,1,1.0,1.0,10238.0,7000.0,0,2.0,0,1,0
2,0,0,1,1,3,0.427373364270647,1.0,1,0.0,1.0,32765.0,10000.0,0,3.0,0,0,0
1,0,0,1,0,1,0.498121688374505,1.0,1,0.0,1.0,32765.0,12000.0,0,2.0,1,0,1
2,0,0,2,2,2,0.389613422518045,1.0,0,1.0,1.0,32765.0,11000.0,0,2.0,1,0,0
2,1,0,1,2,2,0.660867232354305,1.0,0,1.0,1.0,21217.0,10000.0,0,1.0,0,1,1
0,0,0,0,0,1,0.50758289284559,0.0,1,0.0,0.0,32765.0,15000.0,0,0.0,0,0,1
1,0,0,1,2,1,0.259542659940459,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
2,0,0,2,0,0,0.576516534208164,1.0,1,0.0,1.0,10238.0,12000.0,0,3.0,1,2,0
0,0,0,0,0,1,0.349769261823818,1.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
3,1,0,3,0,2,0.719842325797167,1.0,0,0.0,1.0,10238.0,17000.0,0,3.0,2,2,0
1,0,0,1,1,1,0.393021167653827,0.0,1,0.0,1.0,10238.0,12000.0,0,1.0,0,0,1
2,0,0,0,1,3,0.285811015613554,0.0,0,0.0,1.0,32765.0,8000.0,0,0.0,0,0,0
1,1,0,1,2,0,0.526753155719244,1.0,1,1.0,0.0,10238.0,9000.0,1,2.0,1,0,0
0,0,0,0,1,1,0.496407632430905,1.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.600711862481595,1.0,0,1.0,1.0,32765.0,12000.0,0,12.0,0,3,0
3,0,0,3,0,2,0.697923316389886,1.0,1,1.0,1.0,10238.0,8000.0,0,3.0,0,4,0
2,1,0,2,2,0,0.343953359807464,0.0,1,1.0,1.0,10238.0,10000.0,0,1.0,0,6,0
2,0,0,2,2,2,0.451834980446668,1.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,6,0
1,1,0,1,1,1,0.291829032990943,0.0,1,1.0,1.0,32765.0,10000.0,0,1.0,0,1,1
3,1,0,0,2,2,0.717526946200397,0.0,0,0.0,0.0,10238.0,15000.0,1,0.0,0,0,1
3,1,0,1,2,2,0.616289338575794,1.0,1,1.0,1.0,32765.0,9000.0,0,10.0,0,2,1
0,1,0,0,2,0,0.359061702310892,1.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,0
1,0,1,1,2,2,0.589938196146025,1.0,0,1.0,1.0,10238.0,8000.0,0,1.0,0,3,0
0,1,0,0,0,1,0.402268127494939,1.0,1,1.0,0.0,10238.0,11000.0,1,0.0,0,0,0
2,0,0,2,0,2,0.779506514871641,1.0,1,0.0,1.0,10238.0,12000.0,0,1.0,0,1,0
0,0,0,0,2,0,0.570443797320489,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
1,1,0,1,2,0,0.543292615206273,1.0,1,0.0,1.0,10238.0,15000.0,0,2.0,1,1,1
2,0,0,2,0,2,0.618258099197442,1.0,1,1.0,1.0,10238.0,15000.0,0,2.0,0,1,0
3,0,0,3,2,2,0.780688755880701,1.0,1,1.0,1.0,10238.0,10000.0,0,4.0,1,2,0
1,1,0,1,2,2,0.616289338575794,0.0,0,0.0,0.0,10238.0,17000.0,0,2.0,0,2,0
2,1,0,2,2,2,0.784866069019161,1.0,0,1.0,0.0,92101.0,10000.0,0,0.0,0,0,1
3,1,0,3,2,2,0.609898046519752,1.0,1,1.0,1.0,32765.0,12000.0,0,12.0,0,5,0
0,0,0,0,0,1,0.33311678857471,0.0,1,0.0,0.0,10238.0,11000.0,0,0.0,0,0,1
0,1,0,0,2,1,0.126453431398603,1.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.565053327150278,1.0,1,1.0,1.0,10238.0,11000.0,1,2.0,2,6,0
2,1,0,2,2,1,0.450469600432691,0.0,1,1.0,1.0,32765.0,3000.0,0,8.0,1,3,0
0,0,0,0,2,1,0.500158713854044,0.0,1,1.0,1.0,32765.0,9000.0,0,0.0,0,0,0
2,1,0,0,0,2,0.620730792787698,1.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,1
1,0,0,0,1,0,0.565272974145044,1.0,1,0.0,1.0,10238.0,18000.0,1,0.0,0,0,1
2,0,0,2,2,0,0.700559218570289,1.0,0,1.0,1.0,21217.0,12000.0,0,2.0,0,0,1
3,0,0,3,2,2,0.637477502315078,1.0,0,1.0,1.0,32765.0,8000.0,0,7.0,0,1,0
0,1,0,0,0,0,0.526753155719244,1.0,0,1.0,0.0,32765.0,11000.0,1,0.0,0,0,0
1,1,0,1,1,3,0.383308664517271,0.0,1,0.0,1.0,10238.0,9000.0,0,1.0,0,3,0
1,0,0,0,0,0,0.651071152461564,0.0,1,1.0,1.0,32765.0,10000.0,0,0.0,0,0,1
2,1,1,0,2,2,0.582562790252609,1.0,1,1.0,1.0,10238.0,12000.0,0,0.0,0,0,1
2,1,0,2,2,2,0.644447075341619,1.0,0,1.0,1.0,92101.0,13000.0,0,1.0,0,0,0
3,1,0,3,0,2,0.728075601817776,1.0,0,1.0,0.0,10238.0,13000.0,0,4.0,1,3,0
2,0,0,2,0,2,0.743703676320587,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,1,2,0
1,1,0,1,1,1,0.170550056693486,0.0,1,0.0,0.0,10238.0,15000.0,0,2.0,0,1,1
2,1,0,2,0,0,0.47473409858794,1.0,1,1.0,1.0,32765.0,7000.0,0,12.0,0,3,0
0,1,0,0,0,1,0.209207438250117,0.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
1,1,0,1,0,3,0.488810326126486,0.0,0,1.0,1.0,10238.0,12000.0,0,0.0,0,2,0
0,1,0,0,0,0,0.49047181373057,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,1,1,0,1,1,0.341040653452956,1.0,1,1.0,1.0,10238.0,14000.0,0,0.0,0,0,1
0,1,0,0,2,3,0.455404963976278,1.0,1,0.0,0.0,32765.0,13000.0,0,0.0,0,0,1
0,1,0,0,2,1,0.400978068260888,1.0,0,0.0,1.0,10238.0,15000.0,0,0.0,0,0,0
2,0,0,0,1,3,0.524598489784185,0.0,1,0.0,1.0,32765.0,10000.0,0,0.0,0,0,1
0,1,0,0,0,3,0.379107303217833,0.0,0,0.0,0.0,92101.0,12000.0,0,0.0,0,0,1
1,1,0,1,2,3,0.413922663537893,0.0,1,1.0,1.0,32765.0,11000.0,0,1.0,0,1,1
0,0,0,0,0,0,0.412142896907371,0.0,1,0.0,1.0,10238.0,17000.0,0,0.0,0,0,1
2,1,0,0,0,0,0.525366520266264,1.0,0,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
1,0,0,0,0,2,0.642899069650247,1.0,1,0.0,0.0,10238.0,10000.0,0,0.0,0,0,1
3,1,0,0,2,2,0.643831742884168,1.0,0,1.0,1.0,10238.0,11000.0,0,0.0,0,0,0
0,0,0,0,0,1,0.299385245018492,0.0,1,0.0,0.0,32765.0,12000.0,0,0.0,0,0,1
1,1,0,0,1,1,0.253698145256521,0.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,1
1,1,0,1,2,3,0.291001710830086,1.0,1,0.0,1.0,10238.0,10000.0,0,2.0,1,3,0
1,0,0,1,0,0,0.693183375164788,1.0,0,1.0,1.0,10238.0,12000.0,0,0.0,0,0,0
0,0,0,0,2,0,0.721233197791126,0.0,0,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
2,1,0,0,0,0,0.526753155719244,1.0,1,0.0,1.0,10238.0,16000.0,0,0.0,0,0,1
1,1,0,1,2,0,0.501315090518288,0.0,1,0.0,0.0,10238.0,17000.0,0,1.0,0,0,1
3,0,0,3,0,2,0.49825957406754,1.0,1,1.0,0.0,10238.0,11000.0,0,1.0,0,5,0
0,0,0,0,0,0,0.359580843103486,0.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
3,1,0,3,0,2,0.66783037901991,1.0,0,1.0,1.0,32765.0,6000.0,0,11.0,0,3,0
3,0,0,1,2,2,0.616289338575794,1.0,1,1.0,1.0,10238.0,12000.0,0,0.0,0,0,0
0,0,0,0,2,1,0.281837078321659,0.0,1,0.0,0.0,10238.0,12000.0,1,0.0,0,0,1
0,0,0,0,1,1,0.275746130198784,0.0,1,0.0,0.0,32765.0,13000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.319476468518457,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
1,0,0,1,1,1,0.385074217206256,1.0,1,0.0,1.0,10238.0,15000.0,0,3.0,0,0,0
2,1,0,0,0,0,0.401453502163972,1.0,1,1.0,1.0,10238.0,13000.0,1,0.0,0,0,1
2,1,0,0,0,1,0.23774297976708,1.0,1,0.0,1.0,32765.0,9000.0,0,0.0,0,0,1
3,0,0,2,2,2,0.694920072070702,1.0,1,1.0,1.0,10238.0,9000.0,0,2.0,0,2,0
2,1,1,0,2,2,0.534055397737838,1.0,1,0.0,1.0,10238.0,10000.0,1,0.0,0,0,1
2,0,0,1,0,3,0.435193668848655,0.0,1,0.0,0.0,10238.0,13000.0,0,2.0,0,2,1
3,1,0,3,0,0,0.526753155719244,1.0,1,0.0,1.0,10238.0,14000.0,0,3.0,0,3,0
1,0,0,1,0,3,0.366462662633875,1.0,1,0.0,0.0,92101.0,14000.0,0,1.0,0,0,1
1,0,0,1,0,0,0.614193642400899,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,1,0
1,0,0,1,0,1,0.388848399133245,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,1,1,0
1,0,0,1,2,0,0.492046097933705,1.0,1,1.0,1.0,10238.0,12000.0,0,1.0,0,0,0
1,0,0,1,2,1,0.486588308507404,0.0,1,1.0,1.0,10238.0,14000.0,0,1.0,0,2,0
1,1,0,0,0,0,0.572215314243158,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
2,1,0,2,0,2,0.616289338575794,1.0,0,1.0,1.0,10238.0,14000.0,0,3.0,0,0,0
3,0,0,1,2,2,0.857357001225569,0.0,1,1.0,1.0,21217.0,9000.0,0,1.0,1,2,1
1,0,0,1,0,0,0.558064802750695,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,1,0
1,1,0,1,2,1,0.3499147461715375,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,3,1
2,0,0,1,0,3,0.503293602258976,1.0,1,1.0,1.0,10238.0,10000.0,0,0.0,0,1,0
1,0,0,1,1,0,0.522231475501693,1.0,0,0.0,1.0,32765.0,12000.0,0,1.0,0,0,0
3,0,0,2,0,2,0.784176149178081,1.0,1,1.0,1.0,32765.0,9000.0,0,5.0,2,2,0
0,1,0,0,1,1,0.298106260004979,0.0,1,0.0,0.0,32765.0,11000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.244133262998476,0.0,1,1.0,1.0,10238.0,11000.0,0,0.0,0,0,1
1,1,0,1,2,2,0.69363947527014,1.0,0,0.0,0.0,32765.0,16000.0,0,2.0,0,0,0
2,1,1,0,1,3,0.297267693749296,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
1,1,0,1,0,3,0.509908207473098,1.0,0,0.0,0.0,10238.0,12000.0,0,1.0,1,4,0
0,1,0,0,0,1,0.314259788356176,0.0,1,0.0,1.0,10238.0,9000.0,0,0.0,0,0,1
3,1,0,2,0,2,0.5136368091119,1.0,1,1.0,1.0,10238.0,10000.0,1,5.0,1,3,0
3,1,0,0,2,2,0.560121458315873,1.0,1,0.0,1.0,10238.0,15000.0,0,0.0,0,0,1
3,0,1,0,1,2,0.624379924770678,1.0,1,1.0,1.0,32765.0,8000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.315906685134293,0.0,1,0.0,0.0,32765.0,12000.0,0,0.0,0,0,1
1,1,0,1,0,1,0.362569649215822,0.0,1,0.0,1.0,10238.0,12000.0,0,1.0,0,0,0
2,0,0,2,2,2,0.758276304916989,1.0,0,1.0,1.0,10238.0,9000.0,0,1.0,1,1,0
2,0,0,2,0,0,0.547487494664553,1.0,1,0.0,1.0,32765.0,6000.0,0,4.0,1,2,0
2,1,0,2,1,3,0.421740640550171,1.0,1,0.0,1.0,10238.0,10000.0,0,5.0,0,4,0
2,1,1,1,2,2,0.590553939144367,1.0,0,0.0,1.0,32765.0,7000.0,0,4.0,0,1,1
3,0,0,3,2,2,0.699544635511322,1.0,0,0.0,1.0,92101.0,15000.0,0,2.0,0,0,0
2,1,0,2,0,0,0.364169640205495,0.0,1,1.0,0.0,10238.0,13000.0,0,2.0,0,2,0
2,1,1,2,1,3,0.382065665547434,1.0,1,0.0,1.0,10238.0,10000.0,0,4.0,0,3,0
0,0,0,0,1,1,0.325543397991931,0.0,1,1.0,1.0,10238.0,14000.0,0,0.0,0,0,1
0,0,0,0,1,1,0.395967924736143,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
1,0,0,1,2,2,0.578886520230367,1.0,1,1.0,1.0,32765.0,9000.0,0,0.0,1,0,0
1,0,0,1,2,0,0.390975084741591,0.0,1,0.0,1.0,92101.0,9000.0,0,2.0,0,0,1
2,0,0,2,0,2,0.528157903730874,1.0,1,1.0,1.0,10238.0,9000.0,0,6.0,0,2,0
0,1,0,0,0,1,0.364608417127643,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
1,1,0,0,1,3,0.566731740381201,1.0,1,0.0,0.0,10238.0,15000.0,0,0.0,0,0,1
2,0,0,2,1,0,0.51840039435527,0.0,1,1.0,1.0,10238.0,12000.0,0,0.0,1,4,0
2,0,1,2,2,0,0.446193079170203,1.0,1,1.0,1.0,10238.0,11000.0,0,1.0,0,0,0
3,0,0,1,2,2,0.744938349556889,0.0,0,0.0,1.0,10238.0,16000.0,1,0.0,0,0,0
0,1,0,0,0,1,0.299679384517088,0.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
1,0,1,0,1,1,0.336185325210513,0.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,1
1,1,0,1,2,0,0.541101994932783,1.0,1,0.0,1.0,32765.0,9000.0,0,3.0,1,1,1
0,0,0,0,0,1,0.3499147461715375,0.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
1,1,0,0,2,3,0.48191270597052,0.0,0,0.0,1.0,32765.0,10000.0,0,0.0,0,0,1
1,1,0,1,0,0,0.360401324273817,1.0,1,1.0,1.0,10238.0,7000.0,0,0.0,0,0,0
1,1,0,1,2,1,0.388238879675167,1.0,1,0.0,0.0,10238.0,14000.0,1,1.0,0,1,0
1,0,0,1,2,2,0.642307353255212,1.0,0,0.0,1.0,10238.0,13000.0,1,0.0,0,0,0
1,0,0,1,2,0,0.463129869656843,1.0,0,0.0,0.0,10238.0,13000.0,0,2.0,0,0,0
1,0,0,1,0,3,0.401631437378345,0.0,1,0.0,1.0,32765.0,9000.0,0,3.0,1,0,1
1,1,0,0,0,3,0.347024167886391,1.0,1,0.0,1.0,32765.0,8000.0,0,0.0,0,0,0
1,0,1,1,2,0,0.657545056837352,1.0,1,1.0,1.0,10238.0,13000.0,0,0.0,0,1,0
1,1,0,1,1,1,0.123977548630641,0.0,1,1.0,1.0,10238.0,9000.0,0,1.0,0,2,0
1,1,0,1,0,3,0.459412508979229,1.0,1,0.0,1.0,10238.0,12000.0,0,4.0,0,0,1
2,1,0,1,2,2,0.649539915198831,1.0,0,0.0,0.0,10238.0,12000.0,0,1.0,0,0,0
0,0,1,0,0,1,0.434002440204985,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
1,0,0,1,0,2,0.598180276256553,0.0,1,0.0,1.0,10238.0,11000.0,0,1.0,0,2,0
3,1,0,3,2,2,0.78966370753343,1.0,1,1.0,1.0,10238.0,7000.0,0,8.0,0,5,0
1,0,0,1,2,0,0.526753155719244,1.0,1,1.0,1.0,10238.0,16000.0,0,1.0,0,0,0
1,0,0,1,0,3,0.375898160620766,1.0,0,0.0,0.0,10238.0,13000.0,0,1.0,0,1,0
0,0,1,0,0,3,0.227867311972511,0.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,0,0,1,0,0,0.605808380002056,1.0,1,0.0,1.0,32765.0,12000.0,0,2.0,0,0,1
1,1,0,1,1,1,0.243801561793694,0.0,1,0.0,0.0,32765.0,16000.0,0,2.0,0,0,1
0,1,0,0,2,3,0.508992228199985,0.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,0,1
1,1,1,1,1,1,0.357381013849603,1.0,1,0.0,0.0,10238.0,14000.0,0,0.0,1,1,1
1,1,0,0,2,0,0.620664751689462,1.0,0,0.0,0.0,10238.0,13000.0,0,0.0,0,0,1
3,0,1,2,0,2,0.644544390852024,1.0,0,1.0,1.0,32765.0,6000.0,0,7.0,0,0,0
2,1,0,1,2,3,0.337982157109614,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,2,1
2,0,0,0,2,2,0.616289338575794,1.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,0,1
2,1,0,1,0,0,0.509437252707458,1.0,0,1.0,1.0,32765.0,8000.0,0,2.0,0,2,0
0,0,0,0,1,1,0.380370592020798,0.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,1
1,1,0,1,0,3,0.436587792634247,1.0,1,0.0,0.0,32765.0,12000.0,0,2.0,0,0,1
0,0,0,0,2,3,0.352400898318269,0.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
1,0,0,1,0,3,0.520125246478842,0.0,1,1.0,1.0,32765.0,9000.0,0,3.0,0,2,0
3,0,0,0,2,2,0.619478373919389,0.0,1,1.0,1.0,10238.0,9000.0,0,0.0,0,0,1
2,1,0,1,2,2,0.524521128528536,1.0,1,1.0,1.0,32765.0,12000.0,0,3.0,0,0,1
0,1,0,0,0,2,0.445360862047037,1.0,1,0.0,0.0,10238.0,14000.0,0,0.0,0,0,1
1,0,1,1,1,3,0.452815947320085,0.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
2,1,0,2,0,0,0.592841135363374,1.0,0,0.0,1.0,32765.0,10000.0,0,5.0,0,1,0
2,0,0,2,0,0,0.661584142119008,1.0,1,0.0,1.0,32765.0,12000.0,0,5.0,0,0,0
1,0,0,0,0,3,0.414125203137766,1.0,1,0.0,0.0,10238.0,18000.0,0,0.0,0,0,1
2,1,0,1,0,2,0.819627685017124,1.0,0,1.0,1.0,32765.0,13000.0,0,5.0,0,1,1
1,1,0,1,1,1,0.25764971090768,0.0,1,0.0,1.0,32765.0,12000.0,0,3.0,0,0,0
2,0,0,0,0,2,0.561531031938364,1.0,1,0.0,1.0,32765.0,11000.0,0,0.0,0,0,1
2,0,0,0,2,2,0.567713524472559,1.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
3,0,0,1,0,2,0.616289338575794,1.0,0,1.0,1.0,10238.0,10000.0,0,0.0,0,0,0
0,1,0,0,0,3,0.362174118672468,1.0,1,0.0,0.0,10238.0,16000.0,0,0.0,0,0,1
1,1,0,1,0,3,0.453471335053696,0.0,1,0.0,1.0,10238.0,11000.0,0,1.0,0,3,1
3,0,0,3,2,2,0.670609018451851,1.0,1,1.0,1.0,32765.0,9000.0,0,4.0,0,1,0
0,1,0,0,0,1,0.26982579596928,0.0,1,1.0,1.0,10238.0,10000.0,1,0.0,0,0,1
1,0,1,1,1,3,0.470239842598765,0.0,1,0.0,1.0,32765.0,12000.0,0,2.0,0,0,1
3,1,1,2,2,2,0.832648956363978,0.0,1,1.0,1.0,10238.0,10000.0,1,1.0,2,2,0
3,1,0,3,0,2,0.652009133948098,1.0,1,1.0,1.0,10238.0,8000.0,0,3.0,1,3,0
0,1,1,0,1,1,0.273985677268633,0.0,1,0.0,0.0,10238.0,11000.0,0,0.0,0,0,1
1,1,0,1,2,2,0.598054089747326,0.0,1,0.0,1.0,10238.0,13000.0,0,0.0,0,3,0
3,1,0,0,2,2,0.628150107963108,1.0,1,0.0,1.0,10238.0,10000.0,0,0.0,0,0,1
2,1,0,0,0,3,0.437416834594885,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
2,0,1,1,2,2,0.694595977420578,1.0,0,0.0,1.0,10238.0,12000.0,0,0.0,0,0,0
0,0,0,0,2,0,0.590372331721091,1.0,1,1.0,1.0,32765.0,6000.0,0,0.0,0,0,0
1,1,0,1,2,0,0.428984582077122,1.0,0,1.0,1.0,10238.0,8000.0,0,1.0,3,1,0
0,1,0,0,2,3,0.47283598114459,1.0,1,0.0,0.0,10238.0,13000.0,0,0.0,0,0,0
0,0,0,0,0,1,0.355637235170655,0.0,1,0.0,1.0,10238.0,12000.0,0,0.0,0,0,1
0,1,1,0,1,3,0.40257856408616,1.0,1,0.0,0.0,32765.0,14000.0,0,0.0,0,0,1
1,0,1,0,2,0,0.66741769644719,1.0,1,1.0,1.0,10238.0,12000.0,1,0.0,0,0,1
2,1,0,2,2,2,0.616289338575794,1.0,0,0.0,1.0,10238.0,15000.0,0,4.0,0,3,0
1,1,0,1,2,2,0.553279468716666,1.0,0,1.0,0.0,32765.0,13000.0,0,0.0,0,0,0
0,0,0,0,0,1,0.285006466971141,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
3,1,0,0,2,2,0.566480354141776,1.0,0,1.0,1.0,92101.0,13000.0,0,0.0,0,0,1
0,0,0,0,2,0,0.546382543103347,1.0,1,1.0,1.0,10238.0,12000.0,0,0.0,0,0,0
3,0,0,1,2,2,0.754037365521929,1.0,0,1.0,1.0,10238.0,12000.0,0,1.0,0,0,0
1,1,1,1,1,1,0.161545369091005,0.0,1,0.0,0.0,10238.0,17000.0,0,2.0,0,2,1
0,1,1,0,1,1,0.39788571950471,0.0,1,0.0,1.0,32765.0,12000.0,0,0.0,0,0,1
1,0,0,0,1,3,0.391833230933552,0.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,0,0,0,2,0,0.526753155719244,0.0,1,0.0,1.0,32765.0,10000.0,1,0.0,0,0,0
1,0,0,1,0,2,0.64131129293442,1.0,1,0.0,1.0,10238.0,13000.0,0,2.0,0,0,0
1,1,0,1,2,2,0.565344597725964,1.0,1,1.0,0.0,10238.0,12000.0,0,0.0,1,1,0
1,0,0,1,2,0,0.46768591812039,0.0,0,0.0,0.0,10238.0,17000.0,0,2.0,0,1,0
1,0,0,1,1,1,0.478258425835434,0.0,1,0.0,1.0,32765.0,9000.0,0,2.0,0,0,0
3,1,0,0,2,2,0.616289338575794,0.0,1,0.0,1.0,32765.0,11000.0,0,0.0,0,0,1
1,1,0,0,0,1,0.3505304279819,0.0,1,1.0,1.0,32765.0,8000.0,0,0.0,0,0,1
0,1,0,0,0,1,0.206291728103728,0.0,1,0.0,1.0,10238.0,14000.0,0,0.0,0,0,1
3,1,0,3,2,2,0.503596153465045,1.0,0,1.0,1.0,10238.0,9000.0,0,3.0,0,9,0
2,1,0,2,1,1,0.40870561079833,0.0,1,0.0,1.0,10238.0,16000.0,0,1.0,1,3,0
2,1,0,2,0,2,0.647989426773002,1.0,0,1.0,1.0,10238.0,14000.0,0,3.0,1,2,0
3,1,0,3,0,2,0.628868847923902,1.0,1,0.0,1.0,10238.0,14000.0,0,2.0,1,4,0
1,0,0,1,0,2,0.824605513403128,1.0,0,0.0,0.0,10238.0,14000.0,0,1.0,0,1,0
3,1,1,0,2,2,0.699929173828463,0.0,1,1.0,1.0,92101.0,12000.0,0,0.0,0,0,1
1,1,0,1,1,1,0.42528109919741,0.0,1,0.0,1.0,10238.0,11000.0,0,4.0,0,4,1
2,0,0,0,2,0,0.598701051830647,1.0,0,1.0,1.0,10238.0,14000.0,0,0.0,0,0,0
1,1,0,0,0,3,0.402882543404342,1.0,1,1.0,1.0,10238.0,10000.0,1,0.0,0,0,1
2,0,0,2,2,2,0.616289338575794,1.0,1,1.0,1.0,10238.0,8000.0,0,0.0,0,2,0
0,1,0,0,1,1,0.392177834965927,0.0,1,1.0,0.0,10238.0,12000.0,0,0.0,0,0,1
0,0,0,0,0,1,0.38637655099285,1.0,1,0.0,0.0,10238.0,12000.0,0,0.0,0,0,1
2,0,0,0,2,2,0.503349492311,1.0,1,1.0,1.0,32765.0,6000.0,0,0.0,0,0,1
